split,strategy,contract_title,contract_words,chunk_count,span_count,covered_span_count,span_coverage
train,fixed_350_overlap_50,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,3224,11,12,12,1.0
train,fixed_350_overlap_50,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",3724,13,34,33,0.9705882352941176
train,fixed_350_overlap_50,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",26407,88,75,72,0.96
train,fixed_350_overlap_50,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,40936,137,90,83,0.9222222222222223
train,fixed_350_overlap_50,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",3863,13,25,25,1.0
train,fixed_350_overlap_50,LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,1656,6,16,15,0.9375
train,fixed_350_overlap_50,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",1937,7,23,23,1.0
train,fixed_350_overlap_50,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement,4070,14,17,17,1.0
train,fixed_350_overlap_50,"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",246,1,6,6,1.0
train,fixed_350_overlap_50,ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement,5369,18,23,23,1.0
train,fixed_350_overlap_50,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT,4889,17,27,27,1.0
train,fixed_350_overlap_50,Microgenics Corporation - Collaborative Development and Commercialization Agreement,28415,95,54,51,0.9444444444444444
train,fixed_350_overlap_50,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,2297,8,13,13,1.0
train,fixed_350_overlap_50,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT,11368,38,42,37,0.8809523809523809
train,fixed_350_overlap_50,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT,24022,80,36,36,1.0
train,fixed_350_overlap_50,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,2384,8,17,15,0.8823529411764706
train,fixed_350_overlap_50,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,1537,5,21,21,1.0
train,fixed_350_overlap_50,XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),20117,67,66,62,0.9393939393939394
train,fixed_350_overlap_50,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,5206,18,26,25,0.9615384615384616
train,fixed_350_overlap_50,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,21991,74,56,55,0.9821428571428571
train,fixed_350_overlap_50,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,11296,38,43,42,0.9767441860465116
train,fixed_350_overlap_50,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,2694,9,25,24,0.96
train,fixed_350_overlap_50,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,11172,38,34,34,1.0
train,fixed_350_overlap_50,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,3480,12,28,28,1.0
train,fixed_350_overlap_50,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,564,2,8,8,1.0
train,fixed_350_overlap_50,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,6718,23,34,34,1.0
train,fixed_350_overlap_50,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,8786,30,36,34,0.9444444444444444
train,fixed_350_overlap_50,"Loop Industries, Inc. - Marketing Agreement",5244,18,19,19,1.0
train,fixed_350_overlap_50,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement,16116,54,36,33,0.9166666666666666
train,fixed_350_overlap_50,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,11211,38,47,42,0.8936170212765957
train,fixed_350_overlap_50,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,2189,8,17,17,1.0
train,fixed_350_overlap_50,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,3094,11,11,11,1.0
train,fixed_350_overlap_50,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,3891,13,10,10,1.0
train,fixed_350_overlap_50,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,15659,53,21,18,0.8571428571428571
train,fixed_350_overlap_50,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,3865,13,17,17,1.0
train,fixed_350_overlap_50,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,6938,23,44,40,0.9090909090909091
train,fixed_350_overlap_50,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,11394,38,30,30,1.0
train,fixed_350_overlap_50,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,739,3,8,8,1.0
train,fixed_350_overlap_50,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement,13634,46,62,59,0.9516129032258065
train,fixed_350_overlap_50,"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",279,1,7,7,1.0
train,fixed_350_overlap_50,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,5675,19,37,37,1.0
train,fixed_350_overlap_50,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",19420,65,34,29,0.8529411764705882
train,fixed_350_overlap_50,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,8223,28,16,16,1.0
train,fixed_350_overlap_50,"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",1122,4,9,9,1.0
train,fixed_350_overlap_50,InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,3360,12,27,27,1.0
train,fixed_350_overlap_50,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,6123,21,25,25,1.0
train,fixed_350_overlap_50,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,9771,33,27,27,1.0
train,fixed_350_overlap_50,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",4730,16,20,20,1.0
train,fixed_350_overlap_50,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,1796,6,7,7,1.0
train,fixed_350_overlap_50,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,630,2,8,8,1.0
train,fixed_350_overlap_50,ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,357,2,12,12,1.0
train,fixed_350_overlap_50,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,6492,22,34,32,0.9411764705882353
train,fixed_350_overlap_50,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,2452,9,26,24,0.9230769230769231
train,fixed_350_overlap_50,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",1988,7,12,12,1.0
train,fixed_350_overlap_50,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,3407,12,26,24,0.9230769230769231
train,fixed_350_overlap_50,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",14652,49,34,34,1.0
train,fixed_350_overlap_50,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,2394,8,13,13,1.0
train,fixed_350_overlap_50,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT,14551,49,74,74,1.0
train,fixed_350_overlap_50,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2,327,1,7,7,1.0
train,fixed_350_overlap_50,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,24526,82,51,48,0.9411764705882353
train,fixed_350_overlap_50,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",1970,7,16,16,1.0
train,fixed_350_overlap_50,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,2676,9,19,18,0.9473684210526315
train,fixed_350_overlap_50,"ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT",10349,35,49,47,0.9591836734693877
train,fixed_350_overlap_50,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,7045,24,29,29,1.0
train,fixed_350_overlap_50,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT - Escrow Agreement,4201,14,15,13,0.8666666666666667
train,fixed_350_overlap_50,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,6470,22,27,26,0.9629629629629629
train,fixed_350_overlap_50,"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",10693,36,27,25,0.9259259259259259
train,fixed_350_overlap_50,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,8888,30,40,39,0.975
train,fixed_350_overlap_50,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,16176,54,49,49,1.0
train,fixed_350_overlap_50,"FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT",19341,65,70,59,0.8428571428571429
train,fixed_350_overlap_50,TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT,6961,24,19,18,0.9473684210526315
train,fixed_350_overlap_50,GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement,4097,14,24,24,1.0
train,fixed_350_overlap_50,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,1155,4,16,16,1.0
train,fixed_350_overlap_50,"ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement ",2478,9,16,16,1.0
train,fixed_350_overlap_50,OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,24004,80,44,40,0.9090909090909091
train,fixed_350_overlap_50,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",7148,24,38,38,1.0
train,fixed_350_overlap_50,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,15521,52,16,16,1.0
train,fixed_350_overlap_50,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER AGREEMENT",4051,14,22,22,1.0
train,fixed_350_overlap_50,"ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY AGREEMENT , 2009",23419,78,16,14,0.875
train,fixed_350_overlap_50,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3,438,2,2,2,1.0
train,fixed_350_overlap_50,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,2710,9,9,9,1.0
train,fixed_350_overlap_50,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,7649,26,38,37,0.9736842105263158
train,fixed_350_overlap_50,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,2606,9,20,20,1.0
train,fixed_350_overlap_50,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,5496,19,32,32,1.0
train,fixed_350_overlap_50,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT,7991,27,33,32,0.9696969696969697
train,fixed_350_overlap_50,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,6230,21,23,22,0.9565217391304348
train,fixed_350_overlap_50,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,5445,18,24,24,1.0
train,fixed_350_overlap_50,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,4973,17,29,29,1.0
train,fixed_350_overlap_50,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",1850,6,16,16,1.0
train,fixed_350_overlap_50,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1,7198,24,22,22,1.0
train,fixed_350_overlap_50,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",7706,26,42,42,1.0
train,fixed_350_overlap_50,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",28937,97,52,49,0.9423076923076923
train,fixed_350_overlap_50,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2,844,3,5,5,1.0
train,fixed_350_overlap_50,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT",1850,6,14,14,1.0
train,fixed_350_overlap_50,CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement,5326,18,26,26,1.0
train,fixed_350_overlap_50,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,2355,8,14,14,1.0
train,fixed_350_overlap_50,FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,3037,10,19,19,1.0
train,fixed_350_overlap_50,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,7939,27,38,36,0.9473684210526315
train,fixed_350_overlap_50,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,8964,30,36,36,1.0
train,fixed_350_overlap_50,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement3,1240,4,10,10,1.0
train,fixed_350_overlap_50,GOCALLINC_03_30_2000-EX-10.7-Promotion Agreement,2983,10,18,18,1.0
train,fixed_350_overlap_50,LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT,5930,20,20,20,1.0
train,fixed_350_overlap_50,BLACKSTONEGSOLONG-SHORTCREDITINCOMEFUND_05_11_2020-EX-99.(K)(1)-SERVICE AGREEMENT,8073,27,17,15,0.8823529411764706
train,fixed_350_overlap_50,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",9394,32,15,13,0.8666666666666667
train,fixed_350_overlap_50,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,545,2,10,10,1.0
train,fixed_350_overlap_50,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,15471,52,56,56,1.0
train,fixed_350_overlap_50,ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,5893,20,39,36,0.9230769230769231
train,fixed_350_overlap_50,SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,1876,7,18,18,1.0
train,fixed_350_overlap_50,NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,4359,15,14,12,0.8571428571428571
train,fixed_350_overlap_50,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,4347,15,27,26,0.9629629629629629
train,fixed_350_overlap_50,QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT,4170,14,16,13,0.8125
train,fixed_350_overlap_50,RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement,9178,31,54,54,1.0
train,fixed_350_overlap_50,CnsPharmaceuticalsInc_20200326_8-K_EX-10.1_12079626_EX-10.1_Development Agreement,3260,11,14,14,1.0
train,fixed_350_overlap_50,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,1853,7,25,25,1.0
train,fixed_350_overlap_50,"BLUEHILLSBANCORP,INC_05_20_2014-EX-1.1-AGENCY AGREEMENT",21046,70,22,20,0.9090909090909091
train,fixed_350_overlap_50,GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,8757,30,33,29,0.8787878787878788
train,fixed_350_overlap_50,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,6614,22,35,35,1.0
train,fixed_350_overlap_50,EmbarkComInc_19991008_S-1A_EX-10.10_6487661_EX-10.10_Co-Branding Agreement,5039,17,22,22,1.0
train,fixed_350_overlap_50,TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,880,3,12,12,1.0
train,fixed_350_overlap_50,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",2154,8,14,14,1.0
train,fixed_350_overlap_50,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,20957,70,24,24,1.0
train,fixed_350_overlap_50,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,8460,29,49,47,0.9591836734693877
train,fixed_350_overlap_50,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,344,1,9,9,1.0
train,fixed_350_overlap_50,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,6321,21,28,26,0.9285714285714286
train,fixed_350_overlap_50,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT (1),5818,20,30,30,1.0
train,fixed_350_overlap_50,PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,2264,8,12,12,1.0
train,fixed_350_overlap_50,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT",32708,109,89,79,0.8876404494382022
train,fixed_350_overlap_50,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,1850,6,11,11,1.0
train,fixed_350_overlap_50,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual Property Rights                 Confidentiality and Non-Use Obligations Agreement,940,3,7,7,1.0
train,fixed_350_overlap_50,SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,1897,7,12,12,1.0
train,fixed_350_overlap_50,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,11141,37,36,35,0.9722222222222222
train,fixed_350_overlap_50,HerImports_20161018_8-KA_EX-10.14_9765707_EX-10.14_Maintenance Agreement,1595,6,8,8,1.0
train,fixed_350_overlap_50,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,2180,8,11,11,1.0
train,fixed_350_overlap_50,DYNTEKINC_07_30_1999-EX-10-ONLINE HOSTING AGREEMENT,4009,14,20,20,1.0
train,fixed_350_overlap_50,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY AGREEMENT,18815,63,22,22,1.0
train,fixed_350_overlap_50,StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement,11730,39,46,44,0.9565217391304348
train,fixed_350_overlap_50,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,14682,49,63,63,1.0
train,fixed_350_overlap_50,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,2356,8,20,20,1.0
train,fixed_350_overlap_50,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,10964,37,34,34,1.0
train,fixed_350_overlap_50,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,2349,8,13,13,1.0
train,fixed_350_overlap_50,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,17147,57,68,65,0.9558823529411765
train,fixed_350_overlap_50,BANUESTRAFINANCIALCORP_09_08_2006-EX-10.16-AGENCY AGREEMENT,7308,25,12,12,1.0
train,fixed_350_overlap_50,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,5818,20,28,28,1.0
train,fixed_350_overlap_50,NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement,10546,35,29,24,0.8275862068965517
train,fixed_350_overlap_50,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",7273,25,31,31,1.0
train,fixed_350_overlap_50,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1,6565,22,23,22,0.9565217391304348
train,fixed_350_overlap_50,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement,5136,17,31,31,1.0
train,fixed_350_overlap_50,ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement,7018,24,20,19,0.95
train,fixed_350_overlap_50,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT,41962,140,65,65,1.0
train,fixed_350_overlap_50,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,12529,42,56,54,0.9642857142857143
train,fixed_350_overlap_50,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2,526,2,6,6,1.0
train,fixed_350_overlap_50,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,1468,5,12,12,1.0
train,fixed_350_overlap_50,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,4467,15,30,30,1.0
train,fixed_350_overlap_50,MOELIS_CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT,18625,62,51,50,0.9803921568627451
train,fixed_350_overlap_50,XYBERNAUTCORP_07_12_2002-EX-4-SPONSORSHIP AGREEMENT,6661,23,17,17,1.0
train,fixed_350_overlap_50,"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT",8586,29,23,22,0.9565217391304348
train,fixed_350_overlap_50,"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",216,1,5,5,1.0
train,fixed_350_overlap_50,TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT,4724,16,12,12,1.0
train,fixed_350_overlap_50,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,8284,28,51,51,1.0
train,fixed_350_overlap_50,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,2435,8,14,13,0.9285714285714286
train,fixed_350_overlap_50,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,7396,25,41,41,1.0
train,fixed_350_overlap_50,MTITECHNOLOGYCORP_11_16_2004-EX-10.102-Reseller Agreement Premier Addendum,4685,16,18,16,0.8888888888888888
train,fixed_350_overlap_50,SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT,1305,5,18,18,1.0
train,fixed_350_overlap_50,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,2778,10,19,19,1.0
train,fixed_350_overlap_50,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,5546,19,18,16,0.8888888888888888
train,fixed_350_overlap_50,"VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT",3207,11,18,18,1.0
train,fixed_350_overlap_50,LegacyEducationAllianceInc_20141110_8-K_EX-10.9_8828866_EX-10.9_Endorsement Agreement,3149,11,19,19,1.0
train,fixed_350_overlap_50,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3,395,2,7,7,1.0
train,fixed_350_overlap_50,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement4,291,1,8,8,1.0
train,fixed_350_overlap_50,"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT",1367,5,18,17,0.9444444444444444
train,fixed_350_overlap_50,IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,2925,10,16,15,0.9375
train,fixed_350_overlap_50,NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement,7601,26,35,34,0.9714285714285714
train,fixed_350_overlap_50,ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE AGREEMENT,1368,5,8,8,1.0
train,fixed_350_overlap_50,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,4657,16,18,18,1.0
train,fixed_350_overlap_50,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement4,258,1,8,8,1.0
train,fixed_350_overlap_50,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,17726,59,46,46,1.0
train,fixed_350_overlap_50,JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT,26623,89,86,76,0.8837209302325582
train,fixed_350_overlap_50,VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement,1634,6,12,12,1.0
train,fixed_350_overlap_50,NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT,18265,61,25,22,0.88
train,fixed_350_overlap_50,SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT,4818,16,27,26,0.9629629629629629
train,fixed_350_overlap_50,"SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT",8153,28,21,21,1.0
train,fixed_350_overlap_50,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,2709,9,16,16,1.0
